year,month,cinema_location,total_sales
2021,03,91641 John Islands,7745
2021,03,9944 April Squares,25580
2021,04,0083 Jasmine Canyon Suite 151,8405
2021,04,0151 Nicole Road Apt. 213,7510
2021,04,049 William Parkways,8885
2021,04,0794 Miller Place,14084
2021,04,1036 Edwards Flats Suite 078,6581
2021,04,122 Mckee Flat Suite 088,9140
2021,04,12635 Joseph Street Suite 224,8160
2021,04,1697 Coleman Fork Suite 182,18800
2021,04,1921 Gonzalez Trace Apt. 906,11905
2021,04,22522 Savage Rest Suite 648,12183
2021,04,2453 Mary Meadow Apt. 952,9200
2021,04,264 Marshall Islands,7030
2021,04,30546 Angela Grove,2700
2021,04,334 Simmons Branch Suite 380,16145
2021,04,3419 Griffin Keys,890
2021,04,38500 Robert Meadow,16867
2021,04,4556 Lydia Junctions,7471
2021,04,468 Ashley Lock,8180
2021,04,478 Thomas Rest Apt. 466,8916
2021,04,537 Mejia Wall Suite 409,6610
2021,04,5567 Johnston Lodge Suite 478,9800
2021,04,5686 Jones Lane,9643
2021,04,5869 Willis Summit,16490
2021,04,617 Jones Drive Suite 929,17580
2021,04,6344 Douglas Brooks,21089
2021,04,680 Shawn Valleys,29806
2021,04,70360 Jill Points,7075
2021,04,7083 Mahoney Street,954
2021,04,7120 Jennifer Station,23679
2021,04,821 Ruben Forges,6915
2021,04,834 Christine Orchard Apt. 381,7715
2021,04,8952 Zhang Prairie,3260
2021,04,91617 Cole Underpass,7450
2021,04,96005 Barber Flats Apt. 267,9510
2021,04,9944 April Squares,3826
2021,05,12635 Joseph Street Suite 224,6300
2021,05,150 Elizabeth Path Suite 550,5940
2021,05,1697 Coleman Fork Suite 182,3980
2021,05,22522 Savage Rest Suite 648,10720
2021,05,2453 Mary Meadow Apt. 952,8935
2021,05,2562 Don Garden Suite 520,15110
2021,05,30546 Angela Grove,5690
2021,05,3419 Griffin Keys,6415
2021,05,360 Jessica Square,9485
2021,05,38418 Vincent Passage Suite 503,8150
2021,05,38500 Robert Meadow,6790
2021,05,4556 Lydia Junctions,2815
2021,05,4620 Shannon Dale Suite 351,4190
2021,05,468 Ashley Lock,8335
2021,05,478 Thomas Rest Apt. 466,3235
2021,05,537 Mejia Wall Suite 409,8565
2021,05,577 Robinson Villages Apt. 588,9755
2021,05,5869 Willis Summit,6555
2021,05,617 Jones Drive Suite 929,4475
2021,05,6344 Douglas Brooks,8455
2021,05,70360 Jill Points,1115
2021,05,8168 Weaver Plaza Apt. 175,8945
2021,05,821 Ruben Forges,9475
2021,05,8292 Phillips Unions Apt. 404,8325
2021,05,834 Christine Orchard Apt. 381,17760
2021,05,88034 Baker Trafficway,6990
2021,05,8952 Zhang Prairie,12970
2021,05,91641 John Islands,5130
2021,05,9944 April Squares,7620
2021,06,1036 Edwards Flats Suite 078,8815
2021,06,12635 Joseph Street Suite 224,2905
2021,06,150 Elizabeth Path Suite 550,2795
2021,06,1697 Coleman Fork Suite 182,15610
2021,06,1835 Charles Trail,6640
2021,06,2562 Don Garden Suite 520,1930
2021,06,30546 Angela Grove,7890
2021,06,3419 Griffin Keys,8670
2021,06,360 Jessica Square,7325
2021,06,38500 Robert Meadow,2105
2021,06,4556 Lydia Junctions,11730
2021,06,4620 Shannon Dale Suite 351,5305
2021,06,468 Ashley Lock,18275
2021,06,478 Thomas Rest Apt. 466,13080
2021,06,537 Mejia Wall Suite 409,7415
2021,06,5567 Johnston Lodge Suite 478,24935
2021,06,5686 Jones Lane,8105
2021,06,5869 Willis Summit,11355
2021,06,70360 Jill Points,7575
2021,06,7120 Jennifer Station,15100
2021,06,73551 West Spur,9415
2021,06,8292 Phillips Unions Apt. 404,9135
2021,06,834 Christine Orchard Apt. 381,10075
2021,06,87747 Ross Parks Apt. 527,6785
2021,06,88034 Baker Trafficway,6855
2021,06,8952 Zhang Prairie,9910
2021,06,91641 John Islands,2500
2021,06,9944 April Squares,9095
2021,07,0083 Jasmine Canyon Suite 151,3375
2021,07,049 William Parkways,5585
2021,07,1835 Charles Trail,16177
2021,07,22522 Savage Rest Suite 648,6760
2021,07,2562 Don Garden Suite 520,8874
2021,07,30546 Angela Grove,8155
2021,07,3419 Griffin Keys,8210
2021,07,37403 Leonard Circles Apt. 238,9530
2021,07,38418 Vincent Passage Suite 503,5906
2021,07,4556 Lydia Junctions,6457
2021,07,478 Thomas Rest Apt. 466,8590
2021,07,5869 Willis Summit,6205
2021,07,6344 Douglas Brooks,6317
2021,07,70360 Jill Points,5075
2021,07,7083 Mahoney Street,2425
2021,07,8168 Weaver Plaza Apt. 175,3705
2021,07,834 Christine Orchard Apt. 381,7025
2021,07,9944 April Squares,17160
2021,08,0083 Jasmine Canyon Suite 151,5385
2021,08,0151 Nicole Road Apt. 213,17300
2021,08,049 William Parkways,3440
2021,08,122 Mckee Flat Suite 088,8470
2021,08,150 Elizabeth Path Suite 550,2650
2021,08,1921 Gonzalez Trace Apt. 906,7675
2021,08,2562 Don Garden Suite 520,7630
2021,08,30546 Angela Grove,7815
2021,08,334 Simmons Branch Suite 380,7700
2021,08,3419 Griffin Keys,9085
2021,08,360 Jessica Square,8750
2021,08,3828 William Turnpike,480
2021,08,38500 Robert Meadow,12400
2021,08,4556 Lydia Junctions,9190
2021,08,468 Ashley Lock,6880
2021,08,537 Mejia Wall Suite 409,14615
2021,08,5686 Jones Lane,7710
2021,08,577 Robinson Villages Apt. 588,3050
2021,08,5869 Willis Summit,11115
2021,08,680 Shawn Valleys,6315
2021,08,70360 Jill Points,4790
2021,08,7083 Mahoney Street,5935
2021,08,8168 Weaver Plaza Apt. 175,6900
2021,08,821 Ruben Forges,7490
2021,08,87747 Ross Parks Apt. 527,8915
2021,08,8952 Zhang Prairie,9425
2021,09,0151 Nicole Road Apt. 213,5775
2021,09,049 William Parkways,10185
2021,09,1036 Edwards Flats Suite 078,9795
2021,09,122 Mckee Flat Suite 088,6065
2021,09,12635 Joseph Street Suite 224,2890
2021,09,150 Elizabeth Path Suite 550,3796
2021,09,1697 Coleman Fork Suite 182,21905
2021,09,1921 Gonzalez Trace Apt. 906,9579
2021,09,22522 Savage Rest Suite 648,13925
2021,09,2453 Mary Meadow Apt. 952,14031
2021,09,2562 Don Garden Suite 520,7945
2021,09,264 Marshall Islands,15119
2021,09,3419 Griffin Keys,22243
2021,09,37403 Leonard Circles Apt. 238,6875
2021,09,3828 William Turnpike,13075
2021,09,38500 Robert Meadow,13733
2021,09,4556 Lydia Junctions,7710
2021,09,478 Thomas Rest Apt. 466,3085
2021,09,537 Mejia Wall Suite 409,4965
2021,09,5567 Johnston Lodge Suite 478,15335
2021,09,5686 Jones Lane,8105
2021,09,577 Robinson Villages Apt. 588,2980
2021,09,5869 Willis Summit,1335
2021,09,617 Jones Drive Suite 929,21107
2021,09,680 Shawn Valleys,13502
2021,09,70360 Jill Points,8120
2021,09,7120 Jennifer Station,8280
2021,09,8168 Weaver Plaza Apt. 175,16292
2021,09,821 Ruben Forges,4813
2021,09,8952 Zhang Prairie,10979
2021,09,91641 John Islands,8300
2021,09,9944 April Squares,9630
2021,10,0083 Jasmine Canyon Suite 151,8645
2021,10,0151 Nicole Road Apt. 213,21445
2021,10,049 William Parkways,15265
2021,10,1036 Edwards Flats Suite 078,15950
2021,10,12635 Joseph Street Suite 224,11770
2021,10,150 Elizabeth Path Suite 550,10305
2021,10,2453 Mary Meadow Apt. 952,17520
2021,10,264 Marshall Islands,1810
2021,10,334 Simmons Branch Suite 380,7570
2021,10,38418 Vincent Passage Suite 503,9140
2021,10,4620 Shannon Dale Suite 351,6710
2021,10,478 Thomas Rest Apt. 466,13830
2021,10,537 Mejia Wall Suite 409,3600
2021,10,5567 Johnston Lodge Suite 478,1140
2021,10,577 Robinson Villages Apt. 588,8970
2021,10,5869 Willis Summit,7380
2021,10,680 Shawn Valleys,20430
2021,10,7083 Mahoney Street,31760
2021,10,7120 Jennifer Station,17705
2021,10,821 Ruben Forges,3130
2021,10,8292 Phillips Unions Apt. 404,17420
2021,10,88034 Baker Trafficway,8145
2021,10,8952 Zhang Prairie,5605
2021,10,91641 John Islands,10445
2021,10,96005 Barber Flats Apt. 267,9855
2021,11,0083 Jasmine Canyon Suite 151,9155
2021,11,0794 Miller Place,17650
2021,11,12635 Joseph Street Suite 224,7695
2021,11,1921 Gonzalez Trace Apt. 906,7665
2021,11,22522 Savage Rest Suite 648,2405
2021,11,2453 Mary Meadow Apt. 952,1200
2021,11,264 Marshall Islands,1340
2021,11,30546 Angela Grove,24440
2021,11,334 Simmons Branch Suite 380,17880
2021,11,360 Jessica Square,7025
2021,11,3828 William Turnpike,8835
2021,11,38500 Robert Meadow,9095
2021,11,4556 Lydia Junctions,11160
2021,11,5869 Willis Summit,8500
2021,11,6344 Douglas Brooks,9030
2021,11,680 Shawn Valleys,10205
2021,11,70360 Jill Points,15675
2021,11,7083 Mahoney Street,8240
2021,11,8168 Weaver Plaza Apt. 175,15725
2021,11,821 Ruben Forges,9240
2021,11,8292 Phillips Unions Apt. 404,21550
2021,11,834 Christine Orchard Apt. 381,19500
2021,11,87747 Ross Parks Apt. 527,3280
2021,11,91617 Cole Underpass,3545
2021,11,9944 April Squares,9040
2021,12,0083 Jasmine Canyon Suite 151,4275
2021,12,1835 Charles Trail,7433
2021,12,22522 Savage Rest Suite 648,5910
2021,12,2453 Mary Meadow Apt. 952,17295
2021,12,264 Marshall Islands,19124
2021,12,30546 Angela Grove,6790
2021,12,3419 Griffin Keys,7905
2021,12,360 Jessica Square,9220
2021,12,3828 William Turnpike,8250
2021,12,38500 Robert Meadow,6945
2021,12,4556 Lydia Junctions,3390
2021,12,4620 Shannon Dale Suite 351,3309
2021,12,537 Mejia Wall Suite 409,8160
2021,12,5567 Johnston Lodge Suite 478,9265
2021,12,617 Jones Drive Suite 929,7291
2021,12,6344 Douglas Brooks,5810
2021,12,680 Shawn Valleys,13835
2021,12,70360 Jill Points,9865
2021,12,7120 Jennifer Station,8675
2021,12,821 Ruben Forges,9015
2021,12,8292 Phillips Unions Apt. 404,12635
2021,12,834 Christine Orchard Apt. 381,9505
2021,12,87747 Ross Parks Apt. 527,5640
2021,12,91617 Cole Underpass,4265
2021,12,91641 John Islands,1865
2021,12,96005 Barber Flats Apt. 267,8840
2021,12,9944 April Squares,9797
2022,01,0083 Jasmine Canyon Suite 151,9575
2022,01,0151 Nicole Road Apt. 213,7960
2022,01,0794 Miller Place,17045
2022,01,1835 Charles Trail,8425
2022,01,1921 Gonzalez Trace Apt. 906,16210
2022,01,2562 Don Garden Suite 520,9190
2022,01,264 Marshall Islands,13444
2022,01,30546 Angela Grove,7510
2022,01,3419 Griffin Keys,7080
2022,01,360 Jessica Square,16135
2022,01,4620 Shannon Dale Suite 351,5244
2022,01,537 Mejia Wall Suite 409,7870
2022,01,5567 Johnston Lodge Suite 478,17765
2022,01,5686 Jones Lane,9280
2022,01,577 Robinson Villages Apt. 588,10310
2022,01,5869 Willis Summit,15360
2022,01,680 Shawn Valleys,7460
2022,01,7120 Jennifer Station,7780
2022,01,87747 Ross Parks Apt. 527,7655
2022,01,91641 John Islands,7669
2022,01,96005 Barber Flats Apt. 267,14780
2022,02,0083 Jasmine Canyon Suite 151,8730
2022,02,0151 Nicole Road Apt. 213,5890
2022,02,049 William Parkways,18050
2022,02,0794 Miller Place,17460
2022,02,1036 Edwards Flats Suite 078,16765
2022,02,12635 Joseph Street Suite 224,19410
2022,02,1835 Charles Trail,16925
2022,02,1921 Gonzalez Trace Apt. 906,29815
2022,02,22522 Savage Rest Suite 648,20140
2022,02,2453 Mary Meadow Apt. 952,8885
2022,02,2562 Don Garden Suite 520,21780
2022,02,264 Marshall Islands,10495
2022,02,30546 Angela Grove,2110
2022,02,334 Simmons Branch Suite 380,25310
2022,02,3419 Griffin Keys,24505
2022,02,360 Jessica Square,7300
2022,02,3828 William Turnpike,33190
2022,02,38418 Vincent Passage Suite 503,15900
2022,02,38500 Robert Meadow,9565
2022,02,4620 Shannon Dale Suite 351,5210
2022,02,468 Ashley Lock,10335
2022,02,478 Thomas Rest Apt. 466,17385
2022,02,537 Mejia Wall Suite 409,5480
2022,02,5567 Johnston Lodge Suite 478,17620
2022,02,5686 Jones Lane,15420
2022,02,5869 Willis Summit,2065
2022,02,680 Shawn Valleys,18820
2022,02,70360 Jill Points,31520
2022,02,7083 Mahoney Street,15570
2022,02,7120 Jennifer Station,7075
2022,02,73551 West Spur,7680
2022,02,821 Ruben Forges,18210
2022,02,87747 Ross Parks Apt. 527,725
2022,02,88034 Baker Trafficway,36130
2022,02,8952 Zhang Prairie,16925
2022,02,91617 Cole Underpass,22660
2022,02,91641 John Islands,22440
2022,02,96005 Barber Flats Apt. 267,5180
2022,02,9944 April Squares,34370
2022,03,0151 Nicole Road Apt. 213,13560
2022,03,0794 Miller Place,6655
2022,03,122 Mckee Flat Suite 088,16790
2022,03,12635 Joseph Street Suite 224,12675
2022,03,1697 Coleman Fork Suite 182,16645
2022,03,1835 Charles Trail,14265
2022,03,1921 Gonzalez Trace Apt. 906,8370
2022,03,2453 Mary Meadow Apt. 952,5530
2022,03,264 Marshall Islands,14645
2022,03,30546 Angela Grove,5190
2022,03,334 Simmons Branch Suite 380,16555
2022,03,360 Jessica Square,8755
2022,03,3828 William Turnpike,9845
2022,03,38418 Vincent Passage Suite 503,17800
2022,03,38500 Robert Meadow,27595
2022,03,4556 Lydia Junctions,15825
2022,03,4620 Shannon Dale Suite 351,22750
2022,03,468 Ashley Lock,6890
2022,03,537 Mejia Wall Suite 409,18060
2022,03,5567 Johnston Lodge Suite 478,14115
2022,03,577 Robinson Villages Apt. 588,24765
2022,03,680 Shawn Valleys,19310
2022,03,70360 Jill Points,17465
2022,03,7083 Mahoney Street,10255
2022,03,73551 West Spur,16755
2022,03,8168 Weaver Plaza Apt. 175,18010
2022,03,8292 Phillips Unions Apt. 404,9845
2022,03,834 Christine Orchard Apt. 381,3860
2022,03,87747 Ross Parks Apt. 527,6755
2022,03,88034 Baker Trafficway,12860
2022,03,91617 Cole Underpass,15250
2022,03,91641 John Islands,5410
2022,03,96005 Barber Flats Apt. 267,16535
2022,03,9944 April Squares,9185
2022,04,0151 Nicole Road Apt. 213,10340
2022,04,0794 Miller Place,8435
2022,04,1036 Edwards Flats Suite 078,16855
2022,04,12635 Joseph Street Suite 224,7525
2022,04,1697 Coleman Fork Suite 182,10225
2022,04,2562 Don Garden Suite 520,7585
2022,04,30546 Angela Grove,8905
2022,04,3419 Griffin Keys,8645
2022,04,3828 William Turnpike,8190
2022,04,4620 Shannon Dale Suite 351,6165
2022,04,537 Mejia Wall Suite 409,8730
2022,04,5567 Johnston Lodge Suite 478,11685
2022,04,5686 Jones Lane,8735
2022,04,7083 Mahoney Street,9055
2022,04,7120 Jennifer Station,8630
2022,04,8168 Weaver Plaza Apt. 175,6270
2022,04,821 Ruben Forges,7395
2022,04,834 Christine Orchard Apt. 381,5240
2022,04,88034 Baker Trafficway,3745
2022,04,8952 Zhang Prairie,17710
2022,04,91641 John Islands,2980
2022,04,9944 April Squares,9320
2022,05,5567 Johnston Lodge Suite 478,6780
2022,05,5686 Jones Lane,9580
2022,05,577 Robinson Villages Apt. 588,9165
2022,05,70360 Jill Points,7745
2022,05,91617 Cole Underpass,8095
2022,05,91641 John Islands,7005
2022,06,0083 Jasmine Canyon Suite 151,835
2022,06,1697 Coleman Fork Suite 182,6175
2022,06,30546 Angela Grove,1445
2022,06,38418 Vincent Passage Suite 503,2760
2022,06,5686 Jones Lane,6745
2022,06,577 Robinson Villages Apt. 588,8570
2022,06,821 Ruben Forges,4625
2022,06,88034 Baker Trafficway,3075
2022,06,91617 Cole Underpass,8190
2022,07,0083 Jasmine Canyon Suite 151,15245
2022,07,049 William Parkways,10105
2022,07,0794 Miller Place,7105
2022,07,1697 Coleman Fork Suite 182,17940
2022,07,22522 Savage Rest Suite 648,6980
2022,07,264 Marshall Islands,16660
2022,07,30546 Angela Grove,15625
2022,07,3828 William Turnpike,7500
2022,07,38418 Vincent Passage Suite 503,17655
2022,07,4620 Shannon Dale Suite 351,8885
2022,07,468 Ashley Lock,18840
2022,07,478 Thomas Rest Apt. 466,16360
2022,07,5567 Johnston Lodge Suite 478,9135
2022,07,5686 Jones Lane,21220
2022,07,577 Robinson Villages Apt. 588,17750
2022,07,5869 Willis Summit,7720
2022,07,617 Jones Drive Suite 929,8105
2022,07,6344 Douglas Brooks,18230
2022,07,680 Shawn Valleys,8940
2022,07,7083 Mahoney Street,2875
2022,07,8168 Weaver Plaza Apt. 175,10985
2022,07,821 Ruben Forges,23105
2022,07,87747 Ross Parks Apt. 527,7460
2022,07,88034 Baker Trafficway,8615
2022,07,8952 Zhang Prairie,6960
2022,07,91617 Cole Underpass,19740
2022,07,91641 John Islands,15260
2022,07,96005 Barber Flats Apt. 267,6890
2022,08,1036 Edwards Flats Suite 078,8215
2022,08,150 Elizabeth Path Suite 550,8575
2022,08,1921 Gonzalez Trace Apt. 906,8045
2022,08,22522 Savage Rest Suite 648,8005
2022,08,2453 Mary Meadow Apt. 952,10710
2022,08,264 Marshall Islands,9230
2022,08,30546 Angela Grove,8310
2022,08,3828 William Turnpike,8645
2022,08,38418 Vincent Passage Suite 503,4255
2022,08,38500 Robert Meadow,9060
2022,08,4620 Shannon Dale Suite 351,17080
2022,08,5686 Jones Lane,4825
2022,08,617 Jones Drive Suite 929,655
2022,08,6344 Douglas Brooks,6645
2022,08,70360 Jill Points,6720
2022,08,7083 Mahoney Street,5770
2022,08,73551 West Spur,7455
2022,08,8168 Weaver Plaza Apt. 175,5640
2022,08,821 Ruben Forges,9260
2022,08,8292 Phillips Unions Apt. 404,4900
2022,08,88034 Baker Trafficway,2325
2022,08,8952 Zhang Prairie,9345
2022,08,91617 Cole Underpass,9080
2022,09,0151 Nicole Road Apt. 213,3875
2022,09,1036 Edwards Flats Suite 078,14175
2022,09,122 Mckee Flat Suite 088,7640
2022,09,2453 Mary Meadow Apt. 952,4295
2022,09,2562 Don Garden Suite 520,8535
2022,09,30546 Angela Grove,13855
2022,09,3419 Griffin Keys,6940
2022,09,37403 Leonard Circles Apt. 238,6775
2022,09,38418 Vincent Passage Suite 503,8365
2022,09,38500 Robert Meadow,7915
2022,09,4620 Shannon Dale Suite 351,8995
2022,09,468 Ashley Lock,8125
2022,09,478 Thomas Rest Apt. 466,23915
2022,09,5869 Willis Summit,7733
2022,09,6344 Douglas Brooks,6505
2022,09,70360 Jill Points,5707
2022,09,73551 West Spur,8950
2022,09,821 Ruben Forges,7765
2022,09,8292 Phillips Unions Apt. 404,5152
2022,09,8952 Zhang Prairie,16320
2022,09,91617 Cole Underpass,9023
2022,09,91641 John Islands,4450
2022,09,96005 Barber Flats Apt. 267,3090
2022,09,9944 April Squares,33976
2022,10,0083 Jasmine Canyon Suite 151,8100
2022,10,0151 Nicole Road Apt. 213,19940
2022,10,049 William Parkways,9915
2022,10,0794 Miller Place,14489
2022,10,122 Mckee Flat Suite 088,19180
2022,10,150 Elizabeth Path Suite 550,20083
2022,10,1697 Coleman Fork Suite 182,13715
2022,10,1835 Charles Trail,8090
2022,10,22522 Savage Rest Suite 648,16885
2022,10,2453 Mary Meadow Apt. 952,12560
2022,10,2562 Don Garden Suite 520,10680
2022,10,264 Marshall Islands,8665
2022,10,30546 Angela Grove,4843
2022,10,334 Simmons Branch Suite 380,7070
2022,10,3419 Griffin Keys,2944
2022,10,37403 Leonard Circles Apt. 238,10470
2022,10,3828 William Turnpike,16475
2022,10,38418 Vincent Passage Suite 503,21058
2022,10,38500 Robert Meadow,8465
2022,10,4556 Lydia Junctions,8023
2022,10,4620 Shannon Dale Suite 351,8200
2022,10,468 Ashley Lock,5595
2022,10,478 Thomas Rest Apt. 466,2835
2022,10,5567 Johnston Lodge Suite 478,5448
2022,10,5686 Jones Lane,30080
2022,10,577 Robinson Villages Apt. 588,8071
2022,10,5869 Willis Summit,690
2022,10,617 Jones Drive Suite 929,9250
2022,10,6344 Douglas Brooks,10257
2022,10,680 Shawn Valleys,9825
2022,10,7083 Mahoney Street,7605
2022,10,7120 Jennifer Station,16150
2022,10,8168 Weaver Plaza Apt. 175,26175
2022,10,821 Ruben Forges,9780
2022,10,8292 Phillips Unions Apt. 404,36805
2022,10,834 Christine Orchard Apt. 381,23785
2022,10,88034 Baker Trafficway,16245
2022,10,91617 Cole Underpass,7045
2022,10,91641 John Islands,2645
2022,10,96005 Barber Flats Apt. 267,10913
2022,10,9944 April Squares,8355
2022,11,0151 Nicole Road Apt. 213,5578
2022,11,0794 Miller Place,1439
2022,11,12635 Joseph Street Suite 224,4975
2022,11,1697 Coleman Fork Suite 182,2555
2022,11,1835 Charles Trail,8675
2022,11,264 Marshall Islands,8630
2022,11,30546 Angela Grove,4055
2022,11,334 Simmons Branch Suite 380,6289
2022,11,3419 Griffin Keys,2867
2022,11,37403 Leonard Circles Apt. 238,8420
2022,11,38418 Vincent Passage Suite 503,5333
2022,11,4556 Lydia Junctions,2860
2022,11,468 Ashley Lock,9011
2022,11,5567 Johnston Lodge Suite 478,1514
2022,11,5686 Jones Lane,4123
2022,11,5869 Willis Summit,6484
2022,11,617 Jones Drive Suite 929,8875
2022,11,6344 Douglas Brooks,9766
2022,11,7120 Jennifer Station,6308
2022,11,821 Ruben Forges,1580
2022,11,834 Christine Orchard Apt. 381,6356
2022,11,8952 Zhang Prairie,8592
2022,11,96005 Barber Flats Apt. 267,349
2022,12,0794 Miller Place,9545
2022,12,1036 Edwards Flats Suite 078,12750
2022,12,122 Mckee Flat Suite 088,9445
2022,12,12635 Joseph Street Suite 224,8795
2022,12,1697 Coleman Fork Suite 182,6645
2022,12,22522 Savage Rest Suite 648,8065
2022,12,264 Marshall Islands,14995
2022,12,30546 Angela Grove,9845
2022,12,3419 Griffin Keys,13850
2022,12,37403 Leonard Circles Apt. 238,9305
2022,12,4556 Lydia Junctions,4615
2022,12,478 Thomas Rest Apt. 466,9170
2022,12,5686 Jones Lane,16495
2022,12,5869 Willis Summit,7405
2022,12,70360 Jill Points,9000
2022,12,7120 Jennifer Station,16665
2022,12,73551 West Spur,8445
2022,12,821 Ruben Forges,6465
2022,12,87747 Ross Parks Apt. 527,9705
2022,12,88034 Baker Trafficway,2780
2022,12,8952 Zhang Prairie,7990
2022,12,91617 Cole Underpass,9335
2022,12,96005 Barber Flats Apt. 267,7925
2023,01,0151 Nicole Road Apt. 213,5928
2023,01,0794 Miller Place,12962
2023,01,1036 Edwards Flats Suite 078,1909
2023,01,122 Mckee Flat Suite 088,14822
2023,01,12635 Joseph Street Suite 224,14852
2023,01,1697 Coleman Fork Suite 182,5160
2023,01,1921 Gonzalez Trace Apt. 906,14609
2023,01,22522 Savage Rest Suite 648,8294
2023,01,30546 Angela Grove,6883
2023,01,3419 Griffin Keys,9232
2023,01,360 Jessica Square,7992
2023,01,37403 Leonard Circles Apt. 238,8274
2023,01,38500 Robert Meadow,5330
2023,01,4556 Lydia Junctions,2755
2023,01,468 Ashley Lock,1930
2023,01,478 Thomas Rest Apt. 466,5078
2023,01,5567 Johnston Lodge Suite 478,8660
2023,01,5686 Jones Lane,5012
2023,01,577 Robinson Villages Apt. 588,17145
